domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
account.jetbrains.com,335,0.02%,335,0,100.00%
www.gsd92gov.com,333,0.02%,333,0,100.00%
static.asm.skype.com,333,0.02%,333,0,100.00%
targetednotifications-tm.trafficmanager.net,332,0.02%,332,0,100.00%
d.pcs.baidu.com,332,0.02%,690,358,48.12%
officeclient.microsoft.com,331,0.02%,331,0,100.00%
imap.sina.com,330,0.02%,330,0,100.00%
notify.tabnine.com,330,0.02%,330,0,100.00%
mathpix.com,329,0.02%,642,313,51.25%
ts2.cn.mm.bing.net,329,0.02%,329,0,100.00%
fanghu.qianxin.com,329,0.02%,329,0,100.00%
mirrors.163.com,329,0.02%,329,0,100.00%
client-api.oray.com,328,0.02%,328,0,100.00%
v4.tiamato.com,327,0.02%,327,0,100.00%
cu005.www.duba.net,326,0.02%,326,0,100.00%
tracker.bt4g.com,325,0.02%,904,579,35.95%
shcu1.myddns.cyou,325,0.02%,325,0,100.00%
classify-client.services.mozilla.com,324,0.02%,324,0,100.00%
kv501.prod.do.dsp.mp.microsoft.com,324,0.02%,324,0,100.00%
gtm-sg-6wr2n62gk0f.gtm-i1d1.com,323,0.02%,323,0,100.00%
trakx.herokuapp.com,323,0.02%,323,0,100.00%
outlook.office365.com,322,0.02%,705,383,45.67%
filetracker.xyz,322,0.02%,789,467,40.81%
time1.apple.com,322,0.02%,322,0,100.00%
pss.bdstatic.com,321,0.02%,425,104,75.53%
uapi.mp.360.cn,320,0.02%,320,0,100.00%
gateway.icloud.com.cn,320,0.02%,320,0,100.00%
img-xlppc-zhan.xunlei.com,319,0.02%,734,415,43.46%
tracker.trackerfix.com,318,0.02%,318,0,100.00%
api.ultimaker.com,318,0.02%,318,0,100.00%
hk1-1.nigirocloud.com,318,0.02%,318,0,100.00%
2.cn.pool.ntp.org,317,0.02%,362,45,87.57%
wu-bg-shim.trafficmanager.net,316,0.02%,316,0,100.00%
nleditor.osi.office.net,315,0.02%,315,0,100.00%
tconf.b.qianxin.com,313,0.02%,313,0,100.00%
img.alicdn.com.danuoyi.alicdn.com,313,0.02%,638,325,49.06%
download.docker.com,313,0.02%,409,96,76.53%
api.atlassian.com,311,0.02%,311,0,100.00%
f062936a96d3c8bd.jijifun.com,311,0.02%,311,0,100.00%
download.windowsupdate.com.a.bdydns.com,310,0.02%,310,0,100.00%
shavar.services.mozilla.com,309,0.02%,309,0,100.00%
de2-4.nigirocloud.com,309,0.02%,309,0,100.00%
df.cache.wpscdn.cn,308,0.02%,501,193,61.48%
wp.mail.qq.com,308,0.02%,308,0,100.00%
datarouter.ol.epicgames.com,307,0.02%,307,0,100.00%
www.xilinx.com,307,0.02%,307,0,100.00%
ns-eh2-prod-dm2-511.cloudapp.net,306,0.02%,306,0,100.00%
pico.eset.com,305,0.02%,305,0,100.00%
video-hw-drcn.dbankcdn.cn,305,0.02%,686,381,44.46%
tracker.nitrix.me,304,0.02%,623,319,48.80%
cloud.streamsets.com,303,0.02%,303,0,100.00%
www.163.com,302,0.02%,775,473,38.97%
array606.prod.do.dsp.mp.microsoft.com,302,0.02%,302,0,100.00%
webquotepic.eastmoney.com,301,0.02%,301,0,100.00%
init.push-apple.com.akadns.net,300,0.02%,655,355,45.80%
www.deepl.com,299,0.02%,299,0,100.00%
tlu.dl.delivery.mp.microsoft.com.w.alikunlun.com,297,0.02%,297,0,100.00%
q.cnblogs.com,296,0.02%,296,0,100.00%
remind.api.weibo.com,296,0.02%,569,273,52.02%
updates.os.nfschina.com,296,0.02%,296,0,100.00%
2535-ipv4e.clump.dprodmgd106.aa-rt.sharepoint.com,296,0.02%,296,0,100.00%
ds.kaspersky.com,295,0.02%,295,0,100.00%
oth.eve.mdt.qq.com,295,0.02%,295,0,100.00%
web-drcn.hispace.dbankcloud.cn,295,0.02%,295,0,100.00%
pki-goog.l.google.com,294,0.02%,335,41,87.76%
sp1.baidu.com,293,0.02%,541,248,54.16%
dl.google.com,293,0.02%,310,17,94.52%
geo.prod.do.dsp.mp.microsoft.com,292,0.02%,299,7,97.66%
p1.ssl.qhimg.com,291,0.02%,301,10,96.68%
dss1.bdstatic.com,288,0.02%,293,5,98.29%
hk1-8.nigirocloud.com,288,0.02%,288,0,100.00%
s.xinshuru.com,288,0.02%,288,0,100.00%
rm.api.weibo.com,287,0.02%,515,228,55.73%
miserupdate.aliyun.com,286,0.02%,286,0,100.00%
client.teamviewer.com,285,0.02%,285,0,100.00%
api-std.sunlogin.oray.com,284,0.02%,284,0,100.00%
task.browser.360.cn,283,0.02%,283,0,100.00%
array513.prod.do.dsp.mp.microsoft.com,282,0.02%,556,274,50.72%
www.google.com.hk,281,0.02%,534,253,52.62%
visualstudio-devdiv-c2s-msedge-net.e-0009.e-msedge.net,280,0.02%,280,0,100.00%
www.m9ynqi6d.com,280,0.02%,280,0,100.00%
msedge.api.cdp.microsoft.com,279,0.02%,614,335,45.44%
usa.cloudv2a.com,279,0.02%,279,0,100.00%
mcs-bd.feishu.cn,278,0.02%,278,0,100.00%
tracker.hama3.net,278,0.02%,561,283,49.55%
clients.l.google.com,278,0.02%,384,106,72.40%
help-tower.2345.cc,277,0.02%,277,0,100.00%
ai1.acciff.com,275,0.02%,275,0,100.00%
filedownload.lenovo.com,275,0.02%,275,0,100.00%
ug.baidu.com,274,0.02%,488,214,56.15%
changer8.net,274,0.02%,274,0,100.00%
nk1.boom.skin,273,0.02%,273,0,100.00%
ue.lenovomm.cn,270,0.02%,270,0,100.00%
tracker.coalition.space,270,0.02%,519,249,52.02%
cs9.wac.phicdn.net,269,0.02%,629,360,42.77%
fm.dl.126.net,267,0.02%,267,0,100.00%
update.code.visualstudio.com,267,0.02%,267,0,100.00%
shmmsns.qpic.cn,266,0.02%,662,396,40.18%
tlu.dl.delivery.mp.microsoft.com,266,0.02%,274,8,97.08%
mail.nfschina.com,266,0.02%,266,0,100.00%
ins-mfa9hirw.ias.tencent-cloud.net,265,0.02%,265,0,100.00%
gecko-bd.feishu.cn,265,0.02%,265,0,100.00%
hk1-5.nigirocloud.com,264,0.02%,264,0,100.00%
t-safe.2345.cc,264,0.02%,264,0,100.00%
runc.myddns.cyou,263,0.02%,263,0,100.00%
k128-mzstatic.gslb.ksyuncdn.com,262,0.02%,262,0,100.00%
softbus-device.wps.cn,262,0.02%,262,0,100.00%
api2.firefoxchina.cn,262,0.02%,262,0,100.00%
us1-2.nigirocloud.com,262,0.02%,262,0,100.00%
vhyifw.top,262,0.02%,262,0,100.00%
ime.sogou.com,261,0.02%,261,0,100.00%
nowpick.nowcoder.com,260,0.02%,260,0,100.00%
flbgpi.meiquankongjian.com,260,0.02%,260,0,100.00%
ck-groups.xyz,260,0.02%,260,0,100.00%
client-office365-tas.msedge.net,258,0.02%,258,0,100.00%
dyn.wps.cn,256,0.02%,256,0,100.00%
hk1-4.nigirocloud.com,256,0.02%,256,0,100.00%
c2.pcs.baidu.com,255,0.02%,469,214,54.37%
l2.hiwifi.com,253,0.01%,253,0,100.00%
mcs-bd.feishu.cn.w.cdngslb.com,252,0.01%,252,0,100.00%
ocsp.entrust.net,252,0.01%,559,307,45.08%
upos-sz-mirrorali.bilivideo.com,252,0.01%,252,0,100.00%
ins-g4ztq7u7.ias.tencent-cloud.net,252,0.01%,252,0,100.00%
r4.res.office365.com,252,0.01%,544,292,46.32%
array607.prod.do.dsp.mp.microsoft.com,251,0.01%,251,0,100.00%
rum.h5.weibo.cn,251,0.01%,251,0,100.00%
imap-mail.outlook.com,250,0.01%,528,278,47.35%
developer.atlassian.com,250,0.01%,250,0,100.00%
de2-1.nigirocloud.com,250,0.01%,250,0,100.00%
ty2-6.nigirocloud.com,249,0.01%,249,0,100.00%
zconfig.alibabausercontent.com,249,0.01%,546,297,45.60%
api.onedrive.com,248,0.01%,390,142,63.59%
pos.baidu.com,248,0.01%,248,0,100.00%
array802.prod.do.dsp.mp.microsoft.com,248,0.01%,248,0,100.00%
gameplay.intel.com,247,0.01%,509,262,48.53%
pgdt.gtimg.cn,247,0.01%,420,173,58.81%
st.todesk.com,247,0.01%,247,0,100.00%
push2.eastmoney.com,247,0.01%,456,209,54.17%
au1-3.nigirocloud.com,247,0.01%,247,0,100.00%
ee1-1.nigirocloud.com,247,0.01%,247,0,100.00%
is.iscas.ac.cn,246,0.01%,246,0,100.00%
cdn.fwupd.org,246,0.01%,246,0,100.00%
tuna02.mcddns01.com,246,0.01%,246,0,100.00%
webquotestaticpic.dfcfw.com,245,0.01%,245,0,100.00%
stream.zotero.org,244,0.01%,459,215,53.16%
sp0.baidu.com,244,0.01%,428,184,57.01%
au1-1.nigirocloud.com,243,0.01%,243,0,100.00%
us1-1.nigirocloud.com,243,0.01%,243,0,100.00%
us2-3.nigirocloud.com,243,0.01%,243,0,100.00%
us2-4.nigirocloud.com,243,0.01%,243,0,100.00%
a.w.bilicdn1.com,242,0.01%,317,75,76.34%
hk1-6.nigirocloud.com,242,0.01%,242,0,100.00%
au2-4.nigirocloud.com,242,0.01%,242,0,100.00%
ty1-4.nigirocloud.com,241,0.01%,241,0,100.00%
imap.cstnet.cn,241,0.01%,241,0,100.00%
gateway.bitrenren.com,240,0.01%,515,275,46.60%
weather-data.apple.com,240,0.01%,470,230,51.06%
os1-5.nigirocloud.com,240,0.01%,240,0,100.00%
os2-2.nigirocloud.com,240,0.01%,240,0,100.00%
us3-3.nigirocloud.com,240,0.01%,240,0,100.00%
au1-2.nigirocloud.com,240,0.01%,240,0,100.00%
de1-2.nigirocloud.com,240,0.01%,240,0,100.00%
de1-3.nigirocloud.com,240,0.01%,240,0,100.00%
de2-3.nigirocloud.com,240,0.01%,240,0,100.00%
csdnimg.cn,240,0.01%,240,0,100.00%
array806.prod.do.dsp.mp.microsoft.com,239,0.01%,239,0,100.00%
us3-7.nigirocloud.com,239,0.01%,239,0,100.00%
nl3-2.nigirocloud.com,239,0.01%,239,0,100.00%
www.tm.a.prd.aadg.trafficmanager.net,239,0.01%,239,0,100.00%
au2-2.nigirocloud.com,239,0.01%,239,0,100.00%
ee1-3.nigirocloud.com,239,0.01%,239,0,100.00%
ty2-3.nigirocloud.com,239,0.01%,239,0,100.00%
us3-6.nigirocloud.com,238,0.01%,238,0,100.00%
ty2-4.nigirocloud.com,238,0.01%,238,0,100.00%
os1-3.nigirocloud.com,238,0.01%,238,0,100.00%
www.msn.cn,238,0.01%,255,17,93.33%
ssl.gstatic.com,237,0.01%,679,442,34.90%
vdwmto3.bdstatic.com,237,0.01%,395,158,60.00%
nl1-1.nigirocloud.com,237,0.01%,237,0,100.00%
nl1-5.nigirocloud.com,237,0.01%,237,0,100.00%
nl1-7.nigirocloud.com,237,0.01%,237,0,100.00%
qbwup.imtt.qq.com,237,0.01%,237,0,100.00%
ee1-4.nigirocloud.com,237,0.01%,237,0,100.00%
t-safe.2345.com,237,0.01%,237,0,100.00%
ty1-1.nigirocloud.com,236,0.01%,236,0,100.00%
au2-1.nigirocloud.com,236,0.01%,236,0,100.00%
os1-6.nigirocloud.com,236,0.01%,236,0,100.00%
us3-2.nigirocloud.com,236,0.01%,236,0,100.00%
internal-api-lark-api.feishu.cn,235,0.01%,235,0,100.00%
os1-7.nigirocloud.com,234,0.01%,234,0,100.00%
nl1-2.nigirocloud.com,234,0.01%,234,0,100.00%
nl1-6.nigirocloud.com,234,0.01%,234,0,100.00%
us3-1.nigirocloud.com,234,0.01%,234,0,100.00%
us3-4.nigirocloud.com,234,0.01%,234,0,100.00%
securetoken.googleapis.com,234,0.01%,246,12,95.12%
ty1-2.nigirocloud.com,233,0.01%,233,0,100.00%
us3-8.nigirocloud.com,233,0.01%,233,0,100.00%
nl1-8.nigirocloud.com,233,0.01%,233,0,100.00%
nl3-6.nigirocloud.com,233,0.01%,233,0,100.00%
device.sangfor.com.cn,233,0.01%,233,0,100.00%
adservice.google.com,233,0.01%,256,23,91.02%
o.lencr.edgesuite.net,233,0.01%,235,2,99.15%
5kong4.com,232,0.01%,232,0,100.00%
mumu.nie.netease.com,232,0.01%,421,189,55.11%
mail.iie.ac.cn,232,0.01%,423,191,54.85%
t8.baidu.com,231,0.01%,293,62,78.84%
uk1-4.nigirocloud.com,231,0.01%,231,0,100.00%
service.fanxing.kugou.com,231,0.01%,481,250,48.02%
au1-4.nigirocloud.com,231,0.01%,231,0,100.00%
ee1-2.nigirocloud.com,231,0.01%,231,0,100.00%
us1-4.nigirocloud.com,231,0.01%,231,0,100.00%
kv601.prod.do.dsp.mp.microsoft.com,231,0.01%,231,0,100.00%
ipv6.l.google.com,231,0.01%,539,308,42.86%
os2-6.nigirocloud.com,230,0.01%,230,0,100.00%
uk1-2.nigirocloud.com,230,0.01%,230,0,100.00%
us2-2.nigirocloud.com,230,0.01%,230,0,100.00%
os2-5.nigirocloud.com,230,0.01%,230,0,100.00%
gcr.io,230,0.01%,431,201,53.36%
tracker.moeblog.cn,229,0.01%,536,307,42.72%
nl3-1.nigirocloud.com,229,0.01%,229,0,100.00%
de1-1.nigirocloud.com,229,0.01%,229,0,100.00%
msedge.b.tlu.dl.delivery.mp.microsoft.com,229,0.01%,230,1,99.57%
ty2-2.nigirocloud.com,228,0.01%,228,0,100.00%
os2-3.nigirocloud.com,228,0.01%,228,0,100.00%
hk1-2.nigirocloud.com,228,0.01%,228,0,100.00%
us3-5.nigirocloud.com,228,0.01%,228,0,100.00%
blades.aliyun.com,227,0.01%,227,0,100.00%
de1-4.nigirocloud.com,227,0.01%,227,0,100.00%
mccontacts.mail.163.com,227,0.01%,227,0,100.00%
outlook.ha.office365.com,226,0.01%,463,237,48.81%
uz95.v.trpcdn.net,226,0.01%,226,0,100.00%
aapl-maps.qtlcdn.com,226,0.01%,436,210,51.83%
os2-8.nigirocloud.com,226,0.01%,226,0,100.00%
au2-3.nigirocloud.com,226,0.01%,226,0,100.00%
gimg3.baidu.com,225,0.01%,286,61,78.67%
t.helper.2345.cc,225,0.01%,225,0,100.00%
os1-4.nigirocloud.com,225,0.01%,225,0,100.00%
os2-1.nigirocloud.com,225,0.01%,225,0,100.00%
nl1-3.nigirocloud.com,225,0.01%,225,0,100.00%
ins-qw3q8ofk.ias.tencent-cloud.net,225,0.01%,225,0,100.00%
lax.link.ac.cn,225,0.01%,225,0,100.00%
de2-2.nigirocloud.com,225,0.01%,225,0,100.00%
api.bilibili.com,225,0.01%,271,46,83.03%
normandy-cdn.services.mozilla.com,224,0.01%,224,0,100.00%
ty2-8.nigirocloud.com,224,0.01%,224,0,100.00%
nl3-7.nigirocloud.com,224,0.01%,224,0,100.00%
ty2-1.nigirocloud.com,224,0.01%,224,0,100.00%
ty2-5.nigirocloud.com,224,0.01%,224,0,100.00%
t7.baidu.com,223,0.01%,300,77,74.33%
vv.video.qq.com,223,0.01%,223,0,100.00%
os1-8.nigirocloud.com,223,0.01%,223,0,100.00%
nl3-8.nigirocloud.com,223,0.01%,223,0,100.00%
gateway.fe.apple-dns.cn,223,0.01%,223,0,100.00%
hk1-3.nigirocloud.com,223,0.01%,223,0,100.00%
us1-3.nigirocloud.com,223,0.01%,223,0,100.00%
us2-1.nigirocloud.com,223,0.01%,223,0,100.00%
api.geetest.com,223,0.01%,223,0,100.00%
smartscreen-prod.microsoft.com,223,0.01%,223,0,100.00%
help.origin-apple.com.akadns.net,223,0.01%,223,0,100.00%
t.undefined-site.top,222,0.01%,222,0,100.00%
emoji.qpic.cn,222,0.01%,264,42,84.09%
g.live.com,222,0.01%,404,182,54.95%
bt2.archive.org,222,0.01%,447,225,49.66%
ntp.aliyun.com,222,0.01%,222,0,100.00%
advanced-cm-1.nodesub.com,222,0.01%,222,0,100.00%
cmrelay-basic-1.nodesub.com,222,0.01%,222,0,100.00%
bsg.w.bilicdn1.com,221,0.01%,221,0,100.00%
uk1-1.nigirocloud.com,221,0.01%,221,0,100.00%
c9b086079795c442.jijifun.com,221,0.01%,221,0,100.00%
alpha-cloud-log.cn-hangzhou.log.aliyuncs.com,221,0.01%,221,0,100.00%
tls-eleme.dingtalk.com,221,0.01%,221,0,100.00%
aus5.mozilla.org,221,0.01%,221,0,100.00%
config.i.duba.net,221,0.01%,221,0,100.00%
yqy2356.melissauvc.com,221,0.01%,221,0,100.00%
app.jianguoyun.com,219,0.01%,219,0,100.00%
nl3-5.nigirocloud.com,219,0.01%,219,0,100.00%
glacial-ravine-7295.morning-tundra-7160.herokuspace.com,219,0.01%,219,0,100.00%
transit1.wslog.chinanetcenter.com,219,0.01%,219,0,100.00%
message.bilibili.com,219,0.01%,351,132,62.39%
os2-7.nigirocloud.com,218,0.01%,218,0,100.00%
uk1-3.nigirocloud.com,218,0.01%,218,0,100.00%
g.csdnimg.cn,218,0.01%,218,0,100.00%
max-l.mediav.com,217,0.01%,217,0,100.00%
nl3-4.nigirocloud.com,217,0.01%,217,0,100.00%
advanced-cm-2.nodesub.com,217,0.01%,217,0,100.00%
nl3-3.nigirocloud.com,216,0.01%,216,0,100.00%
prod.nexusrules.live.com.akadns.net,216,0.01%,428,212,50.47%
api.github.com,215,0.01%,215,0,100.00%
os1-1.nigirocloud.com,215,0.01%,215,0,100.00%
outlook.gogo66.cloud,215,0.01%,414,199,51.93%
ty2-7.nigirocloud.com,215,0.01%,215,0,100.00%
os2-4.nigirocloud.com,214,0.01%,214,0,100.00%
functional.events.data.microsoft.com,214,0.01%,235,21,91.06%
os1-2.nigirocloud.com,213,0.01%,213,0,100.00%
2.debian.pool.ntp.org,213,0.01%,346,133,61.56%
cn-shenzhen.axt.aliyun.com,213,0.01%,213,0,100.00%
pc-plugin.wpscdn.cn,213,0.01%,213,0,100.00%
beacons2.gvt2.com,212,0.01%,221,9,95.93%
arc.trafficmanager.net,212,0.01%,212,0,100.00%
www.sogou.com,212,0.01%,212,0,100.00%
dl.qianxin.com,212,0.01%,212,0,100.00%
prod-classifyclient.normandy.prod.cloudops.mozgcp.net,211,0.01%,211,0,100.00%
pss.alicdn.com,211,0.01%,211,0,100.00%
bugreport.huorong.cn,211,0.01%,633,422,33.33%
vpn.oceanum.cn,211,0.01%,211,0,100.00%
api.docer.wpscdn.cn,211,0.01%,436,225,48.39%
account.sogou.com,211,0.01%,211,0,100.00%
sqm.telemetry.microsoft.com,211,0.01%,211,0,100.00%
api.im.qcloud.com,210,0.01%,210,0,100.00%
vscode-sync-ase-01.azurewebsites.net,210,0.01%,210,0,100.00%
na61-na62.wagbridge.alibaba.alibaba.com,210,0.01%,390,180,53.85%
nk5.boom.skin,210,0.01%,210,0,100.00%
yd-01.paofunlink.com,210,0.01%,210,0,100.00%
tt.browser.360.cn,208,0.01%,208,0,100.00%
packages.microsoft.com,207,0.01%,207,0,100.00%
vpn.ios.ac.cn,207,0.01%,207,0,100.00%
ty1-3.nigirocloud.com,206,0.01%,206,0,100.00%
downloads.upd.kaspersky.com,206,0.01%,206,0,100.00%
array511.prod.do.dsp.mp.microsoft.com,206,0.01%,206,0,100.00%
appsso.oh.isrc.ac.cn,206,0.01%,206,0,100.00%
clients6.google.com,204,0.01%,241,37,84.65%
array506.prod.do.dsp.mp.microsoft.com,204,0.01%,392,188,52.04%
dashenga.com,204,0.01%,204,0,100.00%
evoke-windowsservices-tas.msedge.net,204,0.01%,204,0,100.00%
e4518.dscapi7.akamaiedge.net,204,0.01%,406,202,50.25%
upload.fp.measure.office.com,204,0.01%,367,163,55.59%
ogf.gaoliang.im,204,0.01%,204,0,100.00%
tracker1.myporn.club,203,0.01%,311,108,65.27%
www.wshifen.com,203,0.01%,203,0,100.00%
submit.sb.avast.com,203,0.01%,203,0,100.00%
bt1.archive.org,203,0.01%,411,208,49.39%
ocsp2.apple.com,202,0.01%,231,29,87.45%
t9.baidu.com,202,0.01%,270,68,74.81%
qdyn.wps.cn,202,0.01%,202,0,100.00%
6fe97759aa27a0c9.jijifun.com,202,0.01%,202,0,100.00%
deepl.com,202,0.01%,202,0,100.00%
e-0009.e-msedge.net,201,0.01%,201,0,100.00%
update.cs2c.com.cn,201,0.01%,201,0,100.00%
newtab.firefoxchina.cn,201,0.01%,371,170,54.18%
tracker.bitsearch.to,201,0.01%,315,114,63.81%
mbsug.ssl.so.com,200,0.01%,200,0,100.00%
nl1-4.nigirocloud.com,200,0.01%,200,0,100.00%
docs.google.com,200,0.01%,393,193,50.89%
wss.im.qcloud.com,199,0.01%,199,0,100.00%
cc-api-data.adobe.io,199,0.01%,199,0,100.00%
tracker.pussytorrents.org,199,0.01%,312,113,63.78%
rm-2zelg248g7y2034w7do.mysql.rds.aliyuncs.com,198,0.01%,198,0,100.00%
www.googletagmanager.com,198,0.01%,208,10,95.19%
tw02.ipv2.xyz,198,0.01%,198,0,100.00%
info.lenovo.com.cn,197,0.01%,197,0,100.00%
dig.bdurl.net,197,0.01%,197,0,100.00%
webrtcpunch.video.qq.com,197,0.01%,197,0,100.00%
t.khd.2345.cc,195,0.01%,195,0,100.00%
all.feishu.cn.w.kunluncan.com,195,0.01%,195,0,100.00%
seapp.stat.360safe.com,195,0.01%,195,0,100.00%
cloud-rest.lenovomm.com,194,0.01%,194,0,100.00%
connect.unity.cn,194,0.01%,194,0,100.00%
fb98ab9159f51fd0.jijifun.com,194,0.01%,194,0,100.00%
tpc.googlesyndication.com,194,0.01%,215,21,90.23%
fonts.gstatic.com,194,0.01%,197,3,98.48%
ncc.avast.com,193,0.01%,410,217,47.07%
pcfg.wps.cn,193,0.01%,193,0,100.00%
ocsp.pki.goog,193,0.01%,214,21,90.19%
tp.m-team.cc,192,0.01%,424,232,45.28%
video.yidianzixun.com,192,0.01%,192,0,100.00%
gates.grammarly.com,191,0.01%,191,0,100.00%
dl.pop.www.duba.net,191,0.01%,191,0,100.00%
edge.ivideo.sina.com.cn,190,0.01%,457,267,41.58%
self-events-data.trafficmanager.net,190,0.01%,222,32,85.59%
www.bilibili.com,188,0.01%,224,36,83.93%
miao.baidu.com,188,0.01%,188,0,100.00%
video-tx-drcn.dbankcdn.cn,188,0.01%,399,211,47.12%
mbd.baidu.com,188,0.01%,188,0,100.00%
orange-pcsafe.2345.cc,188,0.01%,188,0,100.00%
webquoteklinepic.eastmoney.com,187,0.01%,187,0,100.00%
pc-api.wondershare.cc,187,0.01%,187,0,100.00%
signaler-pa.clients6.google.com,186,0.01%,349,163,53.30%
inference.location.live.net,186,0.01%,186,0,100.00%
wss.tim.qq.com,186,0.01%,186,0,100.00%
ocsp2-cn-lb.apple.com.akadns.net,185,0.01%,204,19,90.69%
nk2.boom.skin,185,0.01%,185,0,100.00%
al04.bb.wdpdk.link,184,0.01%,184,0,100.00%
dup.baidustatic.com,184,0.01%,184,0,100.00%
notifier-configs.airbrake.io,183,0.01%,390,207,46.92%
t14.baidu.com,183,0.01%,258,75,70.93%
www.n1ui5fms.net,183,0.01%,183,0,100.00%
a1961.g2.akamai.net,181,0.01%,181,0,100.00%
upos-sz-mirrorhwo1.bilivideo.com,181,0.01%,279,98,64.87%
color.docer.wps.cn,181,0.01%,181,0,100.00%
lz4hlmtcf5.feishu.cn,181,0.01%,181,0,100.00%
1.ubuntu.pool.ntp.org,181,0.01%,181,0,100.00%
2.rhel.pool.ntp.org,180,0.01%,186,6,96.77%
b.bdstatic.com,179,0.01%,246,67,72.76%
img0yjvjvvuvw.cdn.cache102.xyz,179,0.01%,179,0,100.00%
f5-ck.zhhainiao.com,179,0.01%,179,0,100.00%
map.baidu.com,179,0.01%,429,250,41.72%
www.jos.org.cn,179,0.01%,179,0,100.00%
ss0.baidu.com,178,0.01%,304,126,58.55%
www.overleaf.com,178,0.01%,178,0,100.00%
www.liebao.cn,178,0.01%,178,0,100.00%
officecdn.microsoft.com,178,0.01%,178,0,100.00%
ss1.baidu.com,177,0.01%,302,125,58.61%
diskapi.n.shifen.com,177,0.01%,350,173,50.57%
mambap2pvodh5.8686c.com,177,0.01%,177,0,100.00%
pic.people.com.cn,177,0.01%,762,585,23.23%
ocsp.apple.com,176,0.01%,196,20,89.80%
activity.windows.com,176,0.01%,176,0,100.00%
ss2.baidu.com,175,0.01%,292,117,59.93%
tracker.tfile.co,174,0.01%,174,0,100.00%
ss3.baidu.com,174,0.01%,289,115,60.21%
am.abc.wdpdk.link,174,0.01%,174,0,100.00%
luckyvideo.peopletech.cn,174,0.01%,174,0,100.00%
shavar.prod.mozaws.net,173,0.01%,173,0,100.00%
hovv.yilanvaas.com,173,0.01%,394,221,43.91%
time-ios.g.aaplimg.com,173,0.01%,173,0,100.00%
fclick.baidu.com,172,0.01%,172,0,100.00%
telemetry-incoming.r53-2.services.mozilla.com,172,0.01%,172,0,100.00%
update.eset.com,171,0.01%,171,0,100.00%
array601.prod.do.dsp.mp.microsoft.com,171,0.01%,171,0,100.00%
c2s3.jamjams3.net,171,0.01%,171,0,100.00%
broadcast.chat.bilibili.com,170,0.01%,170,0,100.00%
wdl1.file.cache.docer.com,170,0.01%,253,83,67.19%
g.ceipmsn.com,170,0.01%,170,0,100.00%
dl.ijinshan.com,169,0.01%,169,0,100.00%
ceea167a5a36dedd.jijifun.com,169,0.01%,169,0,100.00%
waws-prod-sg1-051.sip.azurewebsites.windows.net,168,0.01%,168,0,100.00%
cs22.wpc.v0cdn.net,168,0.01%,168,0,100.00%
tracker.istole.it,168,0.01%,168,0,100.00%
aka.ms,168,0.01%,168,0,100.00%
gsp0.baidu.com,168,0.01%,168,0,100.00%
ins-59d1h3tv.ias.tencent-cloud.net,167,0.01%,316,149,52.85%
www.i0rp1l2j.com,167,0.01%,167,0,100.00%
sl-log.oray.net,166,0.01%,166,0,100.00%
input.shouji.sogou.com,166,0.01%,166,0,100.00%
xcx.www.gov.cn,166,0.01%,166,0,100.00%
slardar-bd.feishu.cn.w.cdngslb.com,165,0.01%,165,0,100.00%
feilian-staging.bytedance.com,165,0.01%,165,0,100.00%
down.anticheatexpert.com,165,0.01%,165,0,100.00%
eu-west-1.axt.aliyun.com,164,0.01%,164,0,100.00%
array615.prod.do.dsp.mp.microsoft.com,164,0.01%,164,0,100.00%
music.163.com,164,0.01%,214,50,76.64%
0.cn.pool.ntp.org,163,0.01%,163,0,100.00%
yuri.app.kdsec.org,163,0.01%,163,0,100.00%
safebrowsing.google.com,162,0.01%,162,0,100.00%
pubsub02.oray.net,162,0.01%,162,0,100.00%
dl.delivery.mp.microsoft.com,162,0.01%,176,14,92.05%
update.nsfocus.com,162,0.01%,162,0,100.00%
opentracker.xyz,161,0.01%,20905,20744,0.77%
metrics1.data.hicloud.com,161,0.01%,161,0,100.00%
gecko-bd.feishu.cn.w.cdngslb.com,161,0.01%,161,0,100.00%
res.ldmnq.com,161,0.01%,161,0,100.00%
clientlogvodp2p.haplat.net,160,0.01%,160,0,100.00%
download.api.bsb.baidu.com,160,0.01%,160,0,100.00%
passport.escience.cn,159,0.01%,159,0,100.00%
5.rlb.router.teamviewer.cn,159,0.01%,159,0,100.00%
crl3.digicert.com,159,0.01%,286,127,55.59%
ts.eset.com,159,0.01%,159,0,100.00%
zhanzhang.toutiao.com,159,0.01%,159,0,100.00%
ts4.cn.mm.bing.net,158,0.01%,158,0,100.00%
stock2.finance.sina.com.cn,158,0.01%,158,0,100.00%
profile-avatar.csdnimg.cn,158,0.01%,158,0,100.00%
openway.guance.com,158,0.01%,158,0,100.00%
china.bing123.com,157,0.01%,157,0,100.00%
api.insight.synology.com,157,0.01%,157,0,100.00%
s.ludashi.com,157,0.01%,157,0,100.00%
ieonlinews.microsoft.com,157,0.01%,284,127,55.28%
e8652.dscx.akamaiedge.net,157,0.01%,317,160,49.53%
new.weibo.cn,157,0.01%,157,0,100.00%
umwatson.events.data.microsoft.com,156,0.01%,181,25,86.19%
ssxd.mediav.com,156,0.01%,156,0,100.00%
wns.notify.trafficmanager.net,156,0.01%,298,142,52.35%
