Zone,"Zone UTF8",Delegated,"Registry Name","Registry Alias","Registry Info URL","Registry URL","Backend Name","Backend Alias","Backend Info URL","Backend URL","Whois Hostname","Whois Charset","Whois IPv6","Whois Options","Trademark Open","Trademark Close"
bestbuy,bestbuy,1,"BBY Solutions, Inc.",BBY-Solutions-Inc,http://ntldstats.com/registry/BBY-Solutions-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
alstom,alstom,1,ALSTOM,ALSTOM,http://ntldstats.com/registry/ALSTOM,,"CORE Association",CORE-Association,http://ntldstats.com/backend/CORE-Association,https://corenic.org/,whois.nic.alstom,utf8,1,"-C utf8",,
maserati,maserati,1,"Fiat Chrysler Automobiles N.V.",Fiat-Chrysler-Automobiles-NV,http://ntldstats.com/registry/Fiat-Chrysler-Automobiles-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
juniper,juniper,1,"JUNIPER NETWORKS, INC.",JUNIPER-NETWORKS-INC,http://ntldstats.com/registry/JUNIPER-NETWORKS-INC,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.juniper,utf8,1,,,
deloitte,deloitte,1,"Deloitte Touche Tohmatsu",Deloitte-Touche-Tohmatsu,http://ntldstats.com/registry/Deloitte-Touche-Tohmatsu,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
anz,anz,1,"Australia and New Zealand Banking Group Ltd.",Australia-and-New-Zealand-Banking-Group-Limited,http://ntldstats.com/registry/Australia-and-New-Zealand-Banking-Group-Limited,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.anz,utf8,1,,,
walmart,walmart,1,"Wal-Mart Stores, Inc.",WalMart-Stores-Inc,http://ntldstats.com/registry/WalMart-Stores-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.walmart,utf8,1,,,
guardian,guardian,1,"The Guardian Life Insurance Company of America",The-Guardian-Life-Insurance-Company-of-America,http://ntldstats.com/registry/The-Guardian-Life-Insurance-Company-of-America,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.guardian,utf8,1,,,
gap,gap,1,"The Gap, Inc.",The-Gap-Inc,http://ntldstats.com/registry/The-Gap-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.gap,utf8,1,,,
lplfinancial,lplfinancial,1,"LPL Holdings, Inc.",LPL-Holdings-Inc,http://ntldstats.com/registry/LPL-Holdings-Inc,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
abarth,abarth,1,"Fiat Chrysler Automobiles N.V.",Fiat-Chrysler-Automobiles-NV,http://ntldstats.com/registry/Fiat-Chrysler-Automobiles-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
jeep,jeep,1,"FCA US LLC.",FCA-US-LLC,http://ntldstats.com/registry/FCA-US-LLC,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
hyatt,hyatt,1,"Hyatt GTLD, L.L.C.",Hyatt-GTLD-LLC,http://ntldstats.com/registry/Hyatt-GTLD-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.hyatt,utf8,1,,,
shell,shell,1,"Shell Information Technology International Inc",Shell-Information-Technology-International-Inc,http://ntldstats.com/registry/Shell-Information-Technology-International-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.shell,utf8,1,,,
abbvie,abbvie,1,"AbbVie Inc.",AbbVie-Inc,http://ntldstats.com/registry/AbbVie-Inc,https://www.abbvie.com/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.abbvie,utf8,1,,,
athleta,athleta,1,"The Gap, Inc.",The-Gap-Inc,http://ntldstats.com/registry/The-Gap-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.athleta,utf8,1,,,
dish,dish,1,"Dish DBS Corporation",Dish-DBS-Corporation,http://ntldstats.com/registry/Dish-DBS-Corporation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
intuit,intuit,1,"Intuit Administrative Services, Inc.",Intuit-Administrative-Services-Inc,http://ntldstats.com/registry/Intuit-Administrative-Services-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.intuit,utf8,1,,,
panasonic,panasonic,1,"Panasonic Corporation",Panasonic-Corporation,http://ntldstats.com/registry/Panasonic-Corporation,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.panasonic,utf8,1,,,
abc,abc,1,"Disney Enterprises, Inc.",Disney-Enterprises-Inc,http://ntldstats.com/registry/Disney-Enterprises-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.abc,utf8,1,,,
banamex,banamex,1,"Citigroup Inc.",Citigroup-Inc,http://ntldstats.com/registry/Citigroup-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.banamex,utf8,1,,,
citi,citi,1,"Citigroup Inc.",Citigroup-Inc,http://ntldstats.com/registry/Citigroup-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.citi,utf8,1,,,
fujitsu,fujitsu,1,"Fujitsu Ltd.",Fujitsu-Limited,http://ntldstats.com/registry/Fujitsu-Limited,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.fujitsu,utf8,1,,,
fidelity,fidelity,1,"Fidelity Brokerage Services LLC",Fidelity-Brokerage-Services-LLC,http://ntldstats.com/registry/Fidelity-Brokerage-Services-LLC,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.fidelity,utf8,1,,,
mint,mint,1,"Intuit Administrative Services, Inc.",Intuit-Administrative-Services-Inc,http://ntldstats.com/registry/Intuit-Administrative-Services-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.mint,utf8,1,,,
fresenius,fresenius,1,"Fresenius Immobilien-Verwaltungs-GmbH",Fresenius-ImmobilienVerwaltungsGmbH,http://ntldstats.com/registry/Fresenius-ImmobilienVerwaltungsGmbH,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
imamat,imamat,1,"Fondation Aga Khan",Fondation-Aga-Khan-Aga-Khan-Foundation,http://ntldstats.com/registry/Fondation-Aga-Khan-Aga-Khan-Foundation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,2017-04-04,2017-07-03
showtime,showtime,1,"CBS Domains Inc.",CBS-Domains-Inc,http://ntldstats.com/registry/CBS-Domains-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
schaeffler,schaeffler,1,"Schaeffler Technologies AG & Co. KG",Schaeffler-Technologies-AG-Co-KG,http://ntldstats.com/registry/Schaeffler-Technologies-AG-Co-KG,,"LEMARIT GmbH",LEMARIT-GmbH,http://ntldstats.com/backend/LEMARIT-GmbH,https://www.lemaritregistry.com/,whois.nic.schaeffler,utf8,1,,,
mattel,mattel,1,"Mattel Sites, Inc.",Mattel-Sites-Inc,http://ntldstats.com/registry/Mattel-Sites-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.mattel,utf8,1,,,
capitalone,capitalone,1,"Capital One Financial Corporation",Capital-One-Financial-Corporation,http://ntldstats.com/registry/Capital-One-Financial-Corporation,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.capitalone,utf8,1,,,
wolterskluwer,wolterskluwer,1,"Wolters Kluwer N.V.",Wolters-Kluwer-NV,http://ntldstats.com/registry/Wolters-Kluwer-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
fedex,fedex,1,"Federal Express Corporation",Federal-Express-Corporation,http://ntldstats.com/registry/Federal-Express-Corporation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
ismaili,ismaili,1,"Fondation Aga Khan",Fondation-Aga-Khan-Aga-Khan-Foundation,http://ntldstats.com/registry/Fondation-Aga-Khan-Aga-Khan-Foundation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,2017-04-04,2017-07-03
total,total,1,"Total SA",Total-SA,http://ntldstats.com/registry/Total-SA,,AFNIC,AFNIC,http://ntldstats.com/backend/AFNIC,https://www.afnic.fr/,whois.nic.total,utf8,1,,,
cbs,cbs,1,"CBS Domains Inc.",CBS-Domains-Inc,http://ntldstats.com/registry/CBS-Domains-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
lundbeck,lundbeck,1,"H. Lundbeck A/S",H-Lundbeck-AS,http://ntldstats.com/registry/H-Lundbeck-AS,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.lundbeck,utf8,1,,,
med,med,1,"Medistry LLC",Medistry-LLC,http://ntldstats.com/registry/Medistry-LLC,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.med,utf8,1,,2016-06-27,2016-09-25
rogers,rogers,1,"Rogers Communications Canada Inc.",Rogers-Communications-Canada-Inc,http://ntldstats.com/registry/Rogers-Communications-Canada-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
fido,fido,1,"Rogers Communications Canada Inc.",Rogers-Communications-Canada-Inc,http://ntldstats.com/registry/Rogers-Communications-Canada-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
seven,seven,1,"Seven West Media Ltd",Seven-West-Media-Ltd,http://ntldstats.com/registry/Seven-West-Media-Ltd,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.seven,utf8,1,,,
verisign,verisign,1,"VeriSign, Inc.",VeriSign-Inc,http://ntldstats.com/registry/VeriSign-Inc,https://www.verisign.com/,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.verisign,utf8,1,,,
sfr,sfr,1,"Societe Francaise du Radiotelephone - SFR",Societe-Francaise-du-Radiotelephone-SFR,http://ntldstats.com/registry/Societe-Francaise-du-Radiotelephone-SFR,https://www.sfr.fr/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
auspost,auspost,1,"Australian Postal Corporation",Australian-Postal-Corporation,http://ntldstats.com/registry/Australian-Postal-Corporation,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.auspost,utf8,1,,,
ubank,ubank,1,"National Australia Bank Limited",National-Australia-Bank-Limited,http://ntldstats.com/registry/National-Australia-Bank-Limited,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.ubank,utf8,1,,,
nab,nab,1,"National Australia Bank Limited",National-Australia-Bank-Limited,http://ntldstats.com/registry/National-Australia-Bank-Limited,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.nab,utf8,1,,,
basketball,basketball,1,"Fédération Internationale de Basketball (FIBA)",Fdration-Internationale-de-Basketball-FIBA,http://ntldstats.com/registry/Fdration-Internationale-de-Basketball-FIBA,https://www.fiba.basketball/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.basketball,utf8,1,,,
kosher,kosher,1,"Kosher Marketing Assets LLC",Kosher-Marketing-Assets-LLC,http://ntldstats.com/registry/Kosher-Marketing-Assets-LLC,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
politie,politie,1,"Politie Nederland",Politie-Nederland,http://ntldstats.com/registry/Politie-Nederland,,"SIDN (Stichting Internet Domeinregistratie Nederland)",SIDN-Stichting-Internet-Domeinregistratie-Nederland,http://ntldstats.com/backend/SIDN-Stichting-Internet-Domeinregistratie-Nederland,https://www.sidn.nl/,whois.nic.politie,utf8,1,,,
book,book,1,"Amazon Registry Services, Inc.",Amazon-Registry-Services-Inc,http://ntldstats.com/registry/Amazon-Registry-Services-Inc,https://www.amazonregistry.com/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.book,utf8,1,,,
secure,secure,1,"Amazon Registry Services, Inc.",Amazon-Registry-Services-Inc,http://ntldstats.com/registry/Amazon-Registry-Services-Inc,https://www.amazonregistry.com/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.secure,utf8,1,,,
hot,hot,1,"Amazon Registry Services, Inc.",Amazon-Registry-Services-Inc,http://ntldstats.com/registry/Amazon-Registry-Services-Inc,https://www.amazonregistry.com/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.hot,utf8,1,,,
pay,pay,1,"Amazon Registry Services, Inc.",Amazon-Registry-Services-Inc,http://ntldstats.com/registry/Amazon-Registry-Services-Inc,https://www.amazonregistry.com/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.pay,utf8,1,,,
xn--5su34j936bgsg,香格里拉,1,"Shangri‐La International Hotel Management Limited",ShangriLa-International-Hotel-Management-Limited,http://ntldstats.com/registry/ShangriLa-International-Hotel-Management-Limited,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.xn--5su34j936bgsg,utf8,1,,,
xn--mgbaakc7dvf,???????,1,"Emirates Telecommunications Corporation (trading as Etisalat)",Emirates-Telecommunications-Corporation-trading-as-Etisalat,http://ntldstats.com/registry/Emirates-Telecommunications-Corporation-trading-as-Etisalat,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
vanguard,vanguard,1,"The Vanguard Group, Inc.",The-Vanguard-Group-Inc,http://ntldstats.com/registry/The-Vanguard-Group-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.vanguard,utf8,1,,,
shangrila,shangrila,1,"Shangri‐La International Hotel Management Limited",ShangriLa-International-Hotel-Management-Limited,http://ntldstats.com/registry/ShangriLa-International-Hotel-Management-Limited,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.shangrila,utf8,1,,,
case,case,1,"CNH Industrial N.V.",CNH-Industrial-NV,http://ntldstats.com/registry/CNH-Industrial-NV,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2023-07-05,2023-10-03
etisalat,etisalat,1,"Emirates Telecommunications Corporation (trading as Etisalat)",Emirates-Telecommunications-Corporation-trading-as-Etisalat,http://ntldstats.com/registry/Emirates-Telecommunications-Corporation-trading-as-Etisalat,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
fox,fox,1,"FOX Registry, LLC",FOX-Registry-LLC,http://ntldstats.com/registry/FOX-Registry-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.fox,utf8,1,,,
pfizer,pfizer,1,"Pfizer Inc.",Pfizer-Inc,http://ntldstats.com/registry/Pfizer-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.pfizer,utf8,1,,,
realestate,realestate,1,"dotRealEstate LLC",dotRealEstate-LLC,http://ntldstats.com/registry/dotRealEstate-LLC,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.realestate,utf8,1,,2018-11-27,2019-02-25
monster,monster,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2019-04-01,2019-07-01
aol,aol,1,"OATH Inc.",OATH-Inc,http://ntldstats.com/registry/OATH-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.aol,utf8,1,,,
lamer,lamer,1,"The Estée Lauder Companies Inc.",The-Est-e-Lauder-Companies-Inc,http://ntldstats.com/registry/The-Est-e-Lauder-Companies-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
origins,origins,1,"The Estée Lauder Companies Inc.",The-Est-e-Lauder-Companies-Inc,http://ntldstats.com/registry/The-Est-e-Lauder-Companies-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
clinique,clinique,1,"The Estée Lauder Companies Inc.",The-Est-e-Lauder-Companies-Inc,http://ntldstats.com/registry/The-Est-e-Lauder-Companies-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
xn--gk3at1e,通販,1,"Amazon Registry Services, Inc.",Amazon-Registry-Services-Inc,http://ntldstats.com/registry/Amazon-Registry-Services-Inc,https://www.amazonregistry.com/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.xn--gk3at1e,utf8,1,,,
select,select,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.select,utf8,1,,2020-05-06,2020-08-05
wow,wow,1,"Amazon Registry Services, Inc.",Amazon-Registry-Services-Inc,http://ntldstats.com/registry/Amazon-Registry-Services-Inc,https://www.amazonregistry.com/,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.wow,utf8,1,,,
compare,compare,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.compare,utf8,1,,2020-05-06,2020-08-05
unicom,unicom,1,"China United Network Communications Corp. Ltd.",China-United-Network-Communications-Corporation-Limited,http://ntldstats.com/registry/China-United-Network-Communications-Corporation-Limited,,ZDNS,ZDNS,http://ntldstats.com/backend/ZDNS,https://www.zdns.cn/,whois.gtld.knet.cn,utf8,2,,,
xn--tiq49xqyj,天主教,1,"Pontificium Consilium de Comunicationibus Socialibus",Pontificium-Consilium-de-Comunicationibus-Socialibus-PCCS-Pontifical-Council-for-Social-Communication,http://ntldstats.com/registry/Pontificium-Consilium-de-Comunicationibus-Socialibus-PCCS-Pontifical-Council-for-Social-Communication,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.xn--tiq49xqyj,utf8,1,,2018-06-16,2018-09-14
