domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
tracker2.dler.org,1,0.00%,1,0,100.00%
tracker.vraphim.com,1,0.00%,1,0,100.00%
kanjiantu.com,1,0.00%,1,0,100.00%
t.publictracker.xyz,1,0.00%,2,1,50.00%
home.penza.com.ru,1,0.00%,1,0,100.00%
denis.stalker.upeer.me,1,0.00%,1,0,100.00%
retracker.akado-ural.ru,1,0.00%,1,0,100.00%
itera.bz,1,0.00%,1,0,100.00%
detectportal.firefox.com,0,0.00%,600,600,0.00%
detectportal.prod.mozaws.net,0,0.00%,429,429,0.00%
prod.detectportal.prod.cloudops.mozgcp.net,0,0.00%,438,438,0.00%
dns.msftncsi.com,0,0.00%,1017,1017,0.00%
ntp.ubuntu.com,0,0.00%,8289,8289,0.00%
glb.cws.prod.dcat.dsp.trafficmanager.net,0,0.00%,16,16,0.00%
api.opensubtitles.com,0,0.00%,8,8,0.00%
imap.qq.com,0,0.00%,24,24,0.00%
dual-a-0036.a-msedge.net,0,0.00%,76,76,0.00%
dav.qq.com,0,0.00%,2,2,0.00%
ins-2n7ixenz.ias.tencent-cloud.net,0,0.00%,5,5,0.00%
grafana.com,0,0.00%,89,89,0.00%
example.org,0,0.00%,96,96,0.00%
www.cordcloud.one,0,0.00%,1,1,0.00%
localhost,0,0.00%,305,305,0.00%
localhost.localdomain,0,0.00%,2,2,0.00%
time.apple.com,0,0.00%,80,80,0.00%
dns.google,0,0.00%,421,421,0.00%
potuk.com,0,0.00%,38,38,0.00%
siambit.com,0,0.00%,233,233,0.00%
config.edge.skype.com,0,0.00%,47,47,0.00%
szextshort.weixin.qq.com,0,0.00%,27,27,0.00%
h5.qzone.qq.com,0,0.00%,135,135,0.00%
peersteers.org,0,0.00%,40,40,0.00%
api.aliyundrive.com,0,0.00%,7,7,0.00%
api.blockcypher.com,0,0.00%,11,11,0.00%
db.local.clamav.net,0,0.00%,93,93,0.00%
szdx.txddns.cn,0,0.00%,10,10,0.00%
slscr.update.microsoft.com,0,0.00%,25,25,0.00%
k8s.gcr.io,0,0.00%,277,277,0.00%
dns.weixin.qq.com.cn,0,0.00%,123,123,0.00%
az700632.vo.msecnd.net,0,0.00%,16,16,0.00%
analysis-acc-ssl.xunlei.com,0,0.00%,14,14,0.00%
0d.kebhana.mx,0,0.00%,2,2,0.00%
tracker.nanoha.org,0,0.00%,8,8,0.00%
all4nothin.net,0,0.00%,2,2,0.00%
www.qq.com,0,0.00%,25,25,0.00%
www.21cn.com,0,0.00%,2,2,0.00%
edgedl.me.gvt1.com,0,0.00%,12,12,0.00%
w.wwwww.wtf,0,0.00%,30,30,0.00%
swh.app,0,0.00%,7,7,0.00%
news.qq.com,0,0.00%,2,2,0.00%
wx.qlogo.cn,0,0.00%,132,132,0.00%
dns.weixin.qq.com,0,0.00%,19,19,0.00%
voice.baidu.com,0,0.00%,1,1,0.00%
mmsvg.n.shifen.com,0,0.00%,1,1,0.00%
badjs.weixinbridge.com,0,0.00%,25,25,0.00%
mp.weixin.qq.com,0,0.00%,16,16,0.00%
kdocs.cn,0,0.00%,30,30,0.00%
www.kdocs.cn,0,0.00%,34,34,0.00%
u.wwwww.wtf,0,0.00%,20,20,0.00%
api.vstsusers.visualstudio.com,0,0.00%,2,2,0.00%
api.1e2ea27c13e7d7dff999bc904d79a0a8.pw,0,0.00%,8,8,0.00%
doh.dns.apple.com,0,0.00%,2,2,0.00%
docs.joern.io,0,0.00%,2,2,0.00%
cgi.ark.qq.com,0,0.00%,5,5,0.00%
app.vssps.visualstudio.com,0,0.00%,2,2,0.00%
1337.abcvg.info,0,0.00%,15,15,0.00%
iecvlist.microsoft.com,0,0.00%,1,1,0.00%
ins-r23tsuuf.ias.tencent-cloud.net,0,0.00%,6,6,0.00%
v4-vod.kwaicdn.com,0,0.00%,1,1,0.00%
sns-avatar-qc.xhscdn.com,0,0.00%,3,3,0.00%
sns-img-hw.xhscdn.com,0,0.00%,1,1,0.00%
p4.a.yximgs.com,0,0.00%,1,1,0.00%
ping.manjaro.org,0,0.00%,46,46,0.00%
szminorshort.weixin.qq.com,0,0.00%,8,8,0.00%
weixin.qq.com,0,0.00%,2,2,0.00%
ipv6.msftconnecttest.com,0,0.00%,17,17,0.00%
surl.amap.com,0,0.00%,1,1,0.00%
wx2.sinaimg.cn,0,0.00%,4,4,0.00%
wx4.sinaimg.cn,0,0.00%,5,5,0.00%
wb.amap.com,0,0.00%,1,1,0.00%
tracker.ipv6tracker.ru,0,0.00%,15,15,0.00%
wx3.sinaimg.cn,0,0.00%,6,6,0.00%
tvax2.sinaimg.cn,0,0.00%,7,7,0.00%
tvax1.sinaimg.cn,0,0.00%,5,5,0.00%
tvax4.sinaimg.cn,0,0.00%,8,8,0.00%
webapi.amap.com,0,0.00%,1,1,0.00%
g.alicdn.com,0,0.00%,2,2,0.00%
short.weixin.qq.com,0,0.00%,11,11,0.00%
at.alicdn.com,0,0.00%,1,1,0.00%
vdata.amap.com,0,0.00%,1,1,0.00%
vdata02.amap.com,0,0.00%,1,1,0.00%
vdata01.amap.com,0,0.00%,1,1,0.00%
fourier.taobao.com,0,0.00%,1,1,0.00%
i5df1.tdum.alibaba.com,0,0.00%,1,1,0.00%
ynuf.aliapp.org,0,0.00%,3,3,0.00%
vdata03.amap.com,0,0.00%,1,1,0.00%
vdata04.amap.com,0,0.00%,1,1,0.00%
store.is.autonavi.com,0,0.00%,1,1,0.00%
httpdns.alicdn.com,0,0.00%,1,1,0.00%
img.t.sinajs.cn,0,0.00%,1,1,0.00%
www.notion.so,0,0.00%,16,16,0.00%
dm.video.weibocdn.com,0,0.00%,1,1,0.00%
www.cas.cn,0,0.00%,4,4,0.00%
tracker.lilithraws.cf,0,0.00%,17,17,0.00%
tracker.imgoingto.icu,0,0.00%,17,17,0.00%
h5.360buyimg.com,0,0.00%,1,1,0.00%
img10.360buyimg.com,0,0.00%,1,1,0.00%
img12.360buyimg.com,0,0.00%,1,1,0.00%
img13.360buyimg.com,0,0.00%,1,1,0.00%
img11.360buyimg.com,0,0.00%,1,1,0.00%
client.mail.163.com,0,0.00%,9,9,0.00%
time.g.aaplimg.com,0,0.00%,24,24,0.00%
otheve.beacon.qq.com,0,0.00%,13,13,0.00%
tracker-cdn.moeking.me,0,0.00%,13,13,0.00%
update.bjca.org.cn,0,0.00%,4,4,0.00%
tagged-by.rubiconproject.net.akadns.net,0,0.00%,2,2,0.00%
tracker.iriseden.eu,0,0.00%,10,10,0.00%
countly.mail.163.com,0,0.00%,6,6,0.00%
gchat.qpic.cn,0,0.00%,18,18,0.00%
cgicol.amap.com,0,0.00%,8,8,0.00%
cgicol.amap.com.gds.alibabadns.com,0,0.00%,2,2,0.00%
www.bt.cn,0,0.00%,7,7,0.00%
bk.n.shifen.com,0,0.00%,8,8,0.00%
apd-ef1d4e4c1ea9898e441fef0017ad517108632f5a868c5ce6.v.smtcdns.com,0,0.00%,1,1,0.00%
minorshort.weixin.qq.com,0,0.00%,20,20,0.00%
shop.vipstatic.com,0,0.00%,1,1,0.00%
d.vpimg1.com,0,0.00%,1,1,0.00%
c.vpimg1.com,0,0.00%,1,1,0.00%
beian.miit.gov.cn,0,0.00%,4,4,0.00%
ir.vip.com,0,0.00%,1,1,0.00%
ss.knet.cn,0,0.00%,1,1,0.00%
shmmsns.qpic.cn,0,0.00%,26,26,0.00%
wx.mail.qq.com,0,0.00%,2,2,0.00%
t2.leech.ie,0,0.00%,5,5,0.00%
graph.qq.com,0,0.00%,5,5,0.00%
ecs.office.com,0,0.00%,31,31,0.00%
www.torrent.eu.org,0,0.00%,2,2,0.00%
tracker.anirena.com,0,0.00%,28,28,0.00%
t.nyaatracker.com,0,0.00%,10,10,0.00%
tracker.gbitt.info,0,0.00%,18,18,0.00%
tracker.0o.is,0,0.00%,3,3,0.00%
tracker.ds.is,0,0.00%,3,3,0.00%
trk.publictracker.xyz,0,0.00%,6,6,0.00%
6rt.tace.ru,0,0.00%,3,3,0.00%
discord.heihachi.pw,0,0.00%,5,5,0.00%
exodus.desync.com,0,0.00%,4,4,0.00%
ipv6.tracker.zerobytes.xyz,0,0.00%,5,5,0.00%
node.video.qq.com,0,0.00%,5,5,0.00%
extshort.weixin.qq.com,0,0.00%,28,28,0.00%
open.demonii.com,0,0.00%,2,2,0.00%
ratings-wrs.norton.com,0,0.00%,2,2,0.00%
h.trace.qq.com,0,0.00%,15,15,0.00%
shasta-rrs.norton.com,0,0.00%,2,2,0.00%
recruitprod.azurefd.net,0,0.00%,2,2,0.00%
recruit.microsoft.com,0,0.00%,2,2,0.00%
wcpstatic.microsoft.com,0,0.00%,2,2,0.00%
libs.baidu.com,0,0.00%,2,2,0.00%
acs-ui.azureedge.net,0,0.00%,2,2,0.00%
consentreceiverfd-prod.azurefd.net,0,0.00%,2,2,0.00%
api.ivideo.sina.com.cn,0,0.00%,24,24,0.00%
wwfile.work.weixin.qq.com,0,0.00%,24,24,0.00%
apd-bf858887be56629f5e8387983960b23dd6420ff9a7f7b03b.v.smtcdns.com,0,0.00%,2,2,0.00%
www.dropbox.com,0,0.00%,2,2,0.00%
stat.download.xunlei.com,0,0.00%,2,2,0.00%
excashier.alipay.com,0,0.00%,2,2,0.00%
lab.alipay.com,0,0.00%,2,2,0.00%
kcart.alipay.com,0,0.00%,2,2,0.00%
collect.alipay.com,0,0.00%,2,2,0.00%
apd-6dc2592165268630e5e81885b161ea9094fb91d1cf4b7b4b.v.smtcdns.com,0,0.00%,2,2,0.00%
yangzhangalmo.github.io,0,0.00%,4,4,0.00%
23a72c571eab6919.cdn.jiashule.com,0,0.00%,2,2,0.00%
apd-7a3c059307d194c1953157782742893b1193182453d495c0.v.smtcdns.com,0,0.00%,2,2,0.00%
lookup.nextcloud.com,0,0.00%,82,82,0.00%
raw.githubusercontent.com,0,0.00%,44,44,0.00%
captive.apple.com,0,0.00%,34,34,0.00%
v6-1.nigirocloud.com,0,0.00%,14,14,0.00%
v6-2.nigirocloud.com,0,0.00%,14,14,0.00%
v6-3.nigirocloud.com,0,0.00%,14,14,0.00%
astat.bugly.qq.com,0,0.00%,18,18,0.00%
security.ubuntu.com,0,0.00%,265,265,0.00%
cn.archive.ubuntu.com,0,0.00%,280,280,0.00%
fedoraproject.org,0,0.00%,50,50,0.00%
config.teams.microsoft.com,0,0.00%,5,5,0.00%
edge-microsoft-com.dual-a-0036.a-msedge.net,0,0.00%,18,18,0.00%
wx1.qq.com,0,0.00%,42,42,0.00%
inner-all.toutiao-internal-all-v3.lf.bytelb.net,0,0.00%,16,16,0.00%
aloha.maxhub.vip.wsglb0.com,0,0.00%,80,80,0.00%
ins-diu1q33u.ias.tencent-cloud.net,0,0.00%,6,6,0.00%
crl.sectigo.com,0,0.00%,8,8,0.00%
crl.comodoca.com.cdn.cloudflare.net,0,0.00%,6,6,0.00%
yiyun.n.shifen.com,0,0.00%,28,28,0.00%
speedtest.snape3058.info,0,0.00%,42,42,0.00%
swdlcdn.eastmoney.com.w.cdngslb.com,0,0.00%,6,6,0.00%
mpv6.weixin.qq.com,0,0.00%,16,16,0.00%
aloha.maxhub.vip,0,0.00%,16,16,0.00%
config.edge.skype.com.trafficmanager.net,0,0.00%,30,30,0.00%
config-edge-skype.l-0007.l-msedge.net,0,0.00%,14,14,0.00%
l-0007.l-msedge.net,0,0.00%,32,32,0.00%
premium.eastmoney.com,0,0.00%,2,2,0.00%
jsdelivr.map.fastly.net,0,0.00%,4,4,0.00%
time-ios.apple.com,0,0.00%,6,6,0.00%
esm.ubuntu.com,0,0.00%,2,2,0.00%
ntes53v6.mail.yeah.net,0,0.00%,4,4,0.00%
b1.nel.goog,0,0.00%,6,6,0.00%
hub.upyun.com,0,0.00%,94,94,0.00%
smtp.qq.com,0,0.00%,86,86,0.00%
log.tailscale.io,0,0.00%,63,63,0.00%
controlplane.tailscale.com,0,0.00%,8,8,0.00%
haiwenzhang.github.io,0,0.00%,61,61,0.00%
gitlab.com,0,0.00%,26,26,0.00%
tpstelemetry.tencent.com,0,0.00%,41,41,0.00%
pypi.org,0,0.00%,11185,11185,0.00%
time.nist.gov,0,0.00%,15,15,0.00%
cbs-i.sports.cctv.com,0,0.00%,19,19,0.00%
aps.amap.com,0,0.00%,5,5,0.00%
win10-trt.msedge.net,0,0.00%,11,11,0.00%
pull-hls-vr-l1.douyincdn.com.wsdvs.com,0,0.00%,6,6,0.00%
pull-tsl-spe-l1.douyincdn.com.wsdvs.com,0,0.00%,6,6,0.00%
open.weixin.qq.com,0,0.00%,10,10,0.00%
support.weixin.qq.com,0,0.00%,2,2,0.00%
hub.docker.com,0,0.00%,4,4,0.00%
dstore-metadata.deepin.cn,0,0.00%,10,10,0.00%
access.toggle.qq.com,0,0.00%,7,7,0.00%
event.toggle.qq.com,0,0.00%,2,2,0.00%
ping.dgraph.io,0,0.00%,105,105,0.00%
web.p.qq.com,0,0.00%,6,6,0.00%
hub5pn.v6.sandai.net,0,0.00%,35,35,0.00%
appconf.mail.163.com,0,0.00%,8,8,0.00%
tracker.m-team.cc,0,0.00%,4,4,0.00%
tracker.lilithraws.org,0,0.00%,2,2,0.00%
torrent.fedoraproject.org,0,0.00%,3,3,0.00%
motd.ubuntu.com,0,0.00%,10,10,0.00%
az667904.vo.msecnd.net,0,0.00%,14,14,0.00%
msgacs.youku.com,0,0.00%,4,4,0.00%
az667904-pme.azureedge.net,0,0.00%,5,5,0.00%
osint.bambenekconsulting.com,0,0.00%,11,11,0.00%
graph.microsoft.com,0,0.00%,6,6,0.00%
dict.youdao.com,0,0.00%,15,15,0.00%
time.android.com,0,0.00%,4,4,0.00%
mp.4dex.io,0,0.00%,4,4,0.00%
yandex.com,0,0.00%,2,2,0.00%
px.ucweb.com,0,0.00%,2,2,0.00%
P2pSTUnTEST.HAplAT.NEt,0,0.00%,2,2,0.00%
cs9.wpc.v0cdn.net,0,0.00%,8,8,0.00%
tvax3.sinaimg.cn,0,0.00%,4,4,0.00%
tva3.sinaimg.cn,0,0.00%,1,1,0.00%
tracker.beeimg.com,0,0.00%,3,3,0.00%
image.sinajs.cn,0,0.00%,1,1,0.00%
tracker.tamersunion.org,0,0.00%,14,14,0.00%
natdetection.onethingpcs.com,0,0.00%,8,8,0.00%
ipv6.neubt.com,0,0.00%,2,2,0.00%
edd.e4.nl,0,0.00%,2,2,0.00%
glb.sls.prod.dcat.dsp.trafficmanager.net,0,0.00%,12,12,0.00%
obsetear.github.io,0,0.00%,1,1,0.00%
app.any.run,0,0.00%,2,2,0.00%
cdnjs.cloudflare.com,0,0.00%,6,6,0.00%
i.work.weixin.qq.com,0,0.00%,4,4,0.00%
vscodeexperiments.azureedge.net,0,0.00%,2,2,0.00%
marketplace.visualstudio.com,0,0.00%,4,4,0.00%
apd-bf4bf622660164946c9b3d949a013ccc6751373c355ddeac.v.smtcdns.com,0,0.00%,2,2,0.00%
apd-2ff18d8c533b6c71309e9b084360f9ee2daa5b201ce1a95b.v.smtcdns.com,0,0.00%,2,2,0.00%
apd-55aa056d36dd2a21510c7aba402054b61c3d0af5f3be64c2.v.smtcdns.com,0,0.00%,2,2,0.00%
api-kos.wps.cn,0,0.00%,6,6,0.00%
commentowebd.vps.webdock.io,0,0.00%,1,1,0.00%
mkt-advertisement.tuhu.cn,0,0.00%,2,2,0.00%
apd-8a3283388c9bfd480603732ee18cc09b3d9e120b00d43d9b.v.smtcdns.com,0,0.00%,2,2,0.00%
apd-05ace3e5be3ccfeb4cd6c4b264d896b1b4d7c42810ee4d50.v.smtcdns.com,0,0.00%,2,2,0.00%
apd-f54a02b4deb41d61066bebac717aaa296872e03e66079304.v.smtcdns.com,0,0.00%,2,2,0.00%
stat6.y.qq.com,0,0.00%,2,2,0.00%
ipv6.torrent.centos.org,0,0.00%,3,3,0.00%
rpt.gdt.qq.com,0,0.00%,6,6,0.00%
ii.gdt.qq.com,0,0.00%,2,2,0.00%
apd-126387a827c29b32acbd735ba8c082df93686f8d74a07da2.v.smtcdns.com,0,0.00%,2,2,0.00%
long.weixin.qq.com,0,0.00%,4,4,0.00%
p.guanjia.qq.com,0,0.00%,2,2,0.00%
apd-d8e293bbd0ec700474ea78f11975a93435add3499c7989b7.v.smtcdns.com,0,0.00%,2,2,0.00%
ulogs.umeng.com,0,0.00%,6,6,0.00%
channels.weixin.qq.com,0,0.00%,5,5,0.00%
apis.map.qq.com,0,0.00%,4,4,0.00%
apd-8b1cfd726ba9ef1a0fcbd0cf7f43d30b1e573b1aeeb564ce.v.smtcdns.com,0,0.00%,2,2,0.00%
tracker1.520.jp,0,0.00%,2,2,0.00%
concen.org,0,0.00%,2,2,0.00%
seedbay.net,0,0.00%,2,2,0.00%
tr.greenhat.be,0,0.00%,2,2,0.00%
open.stealth.si,0,0.00%,2,2,0.00%
bank.pingan.com,0,0.00%,2,2,0.00%
tracker.loligirl.cn,0,0.00%,4,4,0.00%
opentracker.cc,0,0.00%,3,3,0.00%
ipv4announce.sktorrent.eu,0,0.00%,2,2,0.00%
filehelper.weixin.qq.com,0,0.00%,28,28,0.00%
lbs.map.qq.com,0,0.00%,2,2,0.00%
ping3.teamviewer.com,0,0.00%,9,9,0.00%
quay.io,0,0.00%,11,11,0.00%
tracker.exorditech.com.tr,0,0.00%,2,2,0.00%
gslb.xcloud.sandai.net,0,0.00%,4,4,0.00%
api.bitbucket.org,0,0.00%,4,4,0.00%
newsinfo.eastmoney.com,0,0.00%,2,2,0.00%
myfavor.eastmoney.com,0,0.00%,4,4,0.00%
searchapi.eastmoney.com,0,0.00%,4,4,0.00%
np-listapi.eastmoney.com,0,0.00%,4,4,0.00%
huaxiang.eastmoney.com,0,0.00%,4,4,0.00%
recommend.eastmoney.com,0,0.00%,4,4,0.00%
vote.eastmoney.com,0,0.00%,4,4,0.00%
reportapi.eastmoney.com,0,0.00%,4,4,0.00%
b32f015b18b6bf83cdb52b1aa3f2d0f3.clo.footprintdns.com,0,0.00%,2,2,0.00%
mirrors.ustc.edu.cn,0,0.00%,10,10,0.00%
mailhz.qiye.163.com,0,0.00%,6,6,0.00%
report.url.cn,0,0.00%,30,30,0.00%
speeddials.opera.com,0,0.00%,4,4,0.00%
im.dingtalk.com,0,0.00%,4,4,0.00%
updatem.360safe.com,0,0.00%,2,2,0.00%
cname.dict.ntes53.netease.com,0,0.00%,10,10,0.00%
dict.ntes53.netease.com,0,0.00%,16,16,0.00%
s-0005.s-msedge.net,0,0.00%,10,10,0.00%
pancake.g.aaplimg.com,0,0.00%,2,2,0.00%
ace.pgp.wanmei.com,0,0.00%,6,6,0.00%
myfavor1.eastmoney.com,0,0.00%,6,6,0.00%
astat-bugly-tgw4l.mig.tencent-cloud.net,0,0.00%,24,24,0.00%
hdwebv6.mail.split.netease.com,0,0.00%,10,10,0.00%
today.org.ua,0,0.00%,1,1,0.00%
ns-1471.awsdns-55.org,0,0.00%,2,2,0.00%
hj5k.nomade.ga,0,0.00%,1,1,0.00%
public.dns.iij.jp,0,0.00%,2,2,0.00%
v6-4.nigirocloud.com,0,0.00%,12,12,0.00%
hub5sr.v6.shub.sandai.net,0,0.00%,4,4,0.00%
tracker.foreverpirates.co,0,0.00%,13,13,0.00%
hub5pr.v6.phub.sandai.net,0,0.00%,14,14,0.00%
wassermann.online,0,0.00%,2,2,0.00%
hk-proxy.isrc.ac.cn,0,0.00%,42,42,0.00%
cacerts.digicert.com,0,0.00%,3,3,0.00%
aks.jdpay.com,0,0.00%,5,5,0.00%
tracker-public.tjupt.org,0,0.00%,8,8,0.00%
www.weiyun.com,0,0.00%,3,3,0.00%
user.weiyun.com,0,0.00%,1,1,0.00%
ui.ptlogin2.qq.com,0,0.00%,5,5,0.00%
docs.wps.cn,0,0.00%,1,1,0.00%
890a3c996d534bf19f8ed08103f71d66.fp.measure.office.com,0,0.00%,1,1,0.00%
outlook.office.com,0,0.00%,1,1,0.00%
stun-h5.qvb.qcloud.com,0,0.00%,14,14,0.00%
kb.vmware.com,0,0.00%,1,1,0.00%
p4-gdmgknw2leoey-43h5anlkzty335p5-146801-i2-bogus-dnssec-bd.gexperiments3.com,0,0.00%,1,1,0.00%
p4-gdmgknw2leoey-43h5anlkzty335p5-146801-i1-bogus-dnssec-vd.gexperiments2.com,0,0.00%,1,1,0.00%
pull-flv-f6.douyincdn.com.hdlvcloud.ks-cdn.com,0,0.00%,6,6,0.00%
s6110-flv-ml.gslb.ksyuncdn.com,0,0.00%,6,6,0.00%
pull-hls-spe-l1.douyincdn.com.wsdvs.com,0,0.00%,6,6,0.00%
crl.comodoca.com,0,0.00%,8,8,0.00%
trouter-azsc-asse-0-a.trouter.skype.com,0,0.00%,4,4,0.00%
trouter-azsc-asse-0-a.cloudapp.net,0,0.00%,4,4,0.00%
ocsp.comodoca.com.cdn.cloudflare.net,0,0.00%,8,8,0.00%
hd-v6.mmstat.com.gds.alibabadns.com,0,0.00%,4,4,0.00%
csync.loopme.me,0,0.00%,2,2,0.00%
gbapi.eastmoney.com,0,0.00%,10,10,0.00%
database.clamav.net,0,0.00%,54,54,0.00%
ocsp.comodoca.com,0,0.00%,2,2,0.00%
ocsp.usertrust.com,0,0.00%,2,2,0.00%
ocsp.sectigo.com,0,0.00%,2,2,0.00%
hide.likeafaieog.tk,0,0.00%,1,1,0.00%
crl.usertrust.com,0,0.00%,2,2,0.00%
1d83e3e8e6b57a65f526e888e184d335.clo.footprintdns.com,0,0.00%,1,1,0.00%
teams-ring.msedge.net,0,0.00%,2,2,0.00%
nj.cschannel.anticheatexpert.com,0,0.00%,2,2,0.00%
16827d4fc6e54507858a3f783fc81b82.fp.measure.office.com,0,0.00%,2,2,0.00%
apd-01fe2cea10604cc0d5743de4947f01b13dccda98d5b74beb.v.smtcdns.com,0,0.00%,1,1,0.00%
s.go-mpulse.net,0,0.00%,1,1,0.00%
clientlog.music.163.com,0,0.00%,2,2,0.00%
oss.hpconnected.com,0,0.00%,5,5,0.00%
servicediscovery.ccs.mcafee.com,0,0.00%,1,1,0.00%
szmmsns.qpic.cn,0,0.00%,4,4,0.00%
baoxian.pingan.com,0,0.00%,2,2,0.00%
baoxian.pingan.com.paxdn.com,0,0.00%,2,2,0.00%
bfdmirrors.s.tuna.tsinghua.edu.cn,0,0.00%,2,2,0.00%
s3a.pstatp.com.w.kunlungr.com,0,0.00%,4,4,0.00%
ipv6.tracker.harry.lu,0,0.00%,1,1,0.00%
apd-b701c984eb510c61fccb849afda812752d35cb4386286a96.v.smtcdns.com,0,0.00%,2,2,0.00%
vd6.l.qq.com,0,0.00%,3,3,0.00%
mariadb.org,0,0.00%,4,4,0.00%
trouter-azsc-asse-0-b.trouter.skype.com,0,0.00%,2,2,0.00%
apd-d620662384bfa659a4ddcf61b25545de329185f90ef5d08b.v.smtcdns.com,0,0.00%,2,2,0.00%
mirror.aptus.co.tz,0,0.00%,2,2,0.00%
run.publictracker.xyz,0,0.00%,2,2,0.00%
pbaccess.video.qq.com,0,0.00%,4,4,0.00%
tr.bangumi.moe,0,0.00%,4,4,0.00%
tracker.cyberia.is,0,0.00%,3,3,0.00%
tracker.publictracker.xyz,0,0.00%,2,2,0.00%
tracker.nrx.me,0,0.00%,6,6,0.00%
zecircle.xyz,0,0.00%,2,2,0.00%
tracker.theoks.net,0,0.00%,1,1,0.00%
q-client.cn-hongkong.log.aliyuncs.com,0,0.00%,2,2,0.00%
i.stack.imgur.com,0,0.00%,1,1,0.00%
go.ezodn.com,0,0.00%,1,1,0.00%
time1.google.com,0,0.00%,2,2,0.00%
time2.google.com,0,0.00%,2,2,0.00%
time3.google.com,0,0.00%,2,2,0.00%
time4.google.com,0,0.00%,2,2,0.00%
fp-vp.azureedge.net,0,0.00%,2,2,0.00%
static-ecst.licdn.com,0,0.00%,2,2,0.00%
t-ring.msedge.net,0,0.00%,4,4,0.00%
ocsps.ssl.com,0,0.00%,2,2,0.00%
platform.bing.com,0,0.00%,5,5,0.00%
wup.imtt.qq.com,0,0.00%,8,8,0.00%
ipv6check-udp.steamcontent.com,0,0.00%,32,32,0.00%
l-0007.config.skype.com,0,0.00%,6,6,0.00%
udp.ipv6check.akadns.net,0,0.00%,22,22,0.00%
east-asia.udp.ipv6check.akadns.net,0,0.00%,20,20,0.00%
http.ipv6check.akadns.net,0,0.00%,10,10,0.00%
east-asia.http.ipv6check.akadns.net,0,0.00%,8,8,0.00%
az700632-pme.azureedge.net,0,0.00%,2,2,0.00%
az700632-pme.ec.azureedge.net,0,0.00%,2,2,0.00%
api.languagetoolplus.com,0,0.00%,4,4,0.00%
map.n.shifen.com,0,0.00%,18,18,0.00%
download.jetbrains.com,0,0.00%,5,5,0.00%
downloads-aws-prod-alb-134617303.eu-west-1.elb.amazonaws.com,0,0.00%,6,6,0.00%
hax.peakgg.ml,0,0.00%,1,1,0.00%
hub5btmain.v6.shub.sandai.net,0,0.00%,4,4,0.00%
fashionpedia.github.io,0,0.00%,1,1,0.00%
mozilla.cloudflare-dns.com,0,0.00%,6,6,0.00%
mirrors.tuna.tsinghua.edu.cn,0,0.00%,12,12,0.00%
mirrorz.org,0,0.00%,6,6,0.00%
macxmp.rcv.sandai.net,0,0.00%,2,2,0.00%
5c705f0af0ed4765a700cdca6800c147.fp.measure.office.com,0,0.00%,1,1,0.00%
ulogs.umeng.com.gds.alibabadns.com,0,0.00%,4,4,0.00%
k2-dy-cold2-ml.gslb.ksyuncdn.com,0,0.00%,2,2,0.00%
v6ncsi.msedge.net,0,0.00%,4,4,0.00%
ncsi.6-c-0003.c-msedge.net,0,0.00%,8,8,0.00%
6-c-0003.c-msedge.net,0,0.00%,12,12,0.00%
tracker-campus.tjupt.org,0,0.00%,2,2,0.00%
tracker.tongyifan.me,0,0.00%,2,2,0.00%
lab-a.tongyifan.me,0,0.00%,2,2,0.00%
ios.bugly.qq.com,0,0.00%,4,4,0.00%
alog-default.umeng.com,0,0.00%,4,4,0.00%
think.afunapp.com,0,0.00%,5,5,0.00%
edge-misc-env.dropbox-dns.com,0,0.00%,4,4,0.00%
pull-hls-vr-l1.douyincdn.com,0,0.00%,4,4,0.00%
pull-tsl-spe-l1.douyincdn.com,0,0.00%,4,4,0.00%
pull-flv-f6.douyincdn.com,0,0.00%,4,4,0.00%
seal-inner.bytedance.net,0,0.00%,4,4,0.00%
board.rellek.org,0,0.00%,1,1,0.00%
dual-a-0001.a-msedge.net,0,0.00%,2,2,0.00%
bing.com,0,0.00%,6,6,0.00%
dualstack-logs.amap.com,0,0.00%,2,2,0.00%
lng.xiaohongshu.com,0,0.00%,2,2,0.00%
acs.m.taobao.com,0,0.00%,2,2,0.00%
thirdwx.qlogo.cn,0,0.00%,2,2,0.00%
ts4.mm.bing.net,0,0.00%,2,2,0.00%
ts1.mm.bing.net,0,0.00%,2,2,0.00%
drive.weixin.qq.com,0,0.00%,2,2,0.00%
python-world.github.io,0,0.00%,1,1,0.00%
interface3.music.163.com.163jiasu.com,0,0.00%,2,2,0.00%
quillbot.com,0,0.00%,2,2,0.00%
doi.org,0,0.00%,6,6,0.00%
szshort.weixin.qq.com,0,0.00%,4,4,0.00%
trpcpb.imtt.qq.com,0,0.00%,2,2,0.00%
searchsuggest.browser.qq.com,0,0.00%,2,2,0.00%
p2pstuntest.haplat.net,0,0.00%,2,2,0.00%
amisfile.bj.bcebos.com,0,0.00%,1,1,0.00%
secclientgw.alipay.com,0,0.00%,1,1,0.00%
img1.pcfg.cache.wpscdn.cn,0,0.00%,1,1,0.00%
apd-af717b152965a30ab140455f8a8f6e67d6420ff9a7f7b03b.v.smtcdns.com,0,0.00%,1,1,0.00%
turingapi-rapiddeploy.microsoft.com,0,0.00%,1,1,0.00%
docker.mirrors.ustc.edu.cn,0,0.00%,2,2,0.00%
